timestamp,student_id,student_name,age,height_cm,weight_kg,gender,zone,movement_type,amplitude_dbm,intensity_percent,phase_variance,subcarrier_count,rssi_dbm,noise_floor_dbm,subcarrier_values
2026-05-07T19:45:27,4,Pessoa #4,42,164,58,F,B,levantamento_bracos,461.54,76.34,14.59,56,-45,-95.0,[11 47] [23 -35] [-24 28] [-37 -19] [40 -21] [-45 -3] [-11 -36] [-39 -18] [-12 44] [-24 49] [41 -24] [-37 -35] [45 -16] [45 -6] [-45 -11] [49 5] [16 37] [48 9] [35 -19] [29 33] [-17 44] [33 25] [-48 8] [11 58] [-41 -31] [4 47] [18 42] [-37 30] [2 -44] [50 -4] [-27 38] [-46 -9] [29 37] [13 -48] [-8 44] [34 -20] [-13 -55] [-15 -45] [-36 28] [11 -40] [0 -50] [14 40] [-23 32] [-42 -8] [0 49] [-27 45] [51 21] [40 10] [38 -20] [42 -9] [39 29] [-18 -38] [32 36] [-23 -39] [20 48] [-25 -40]
2026-05-07T19:45:29,4,Pessoa #4,42,164,58,F,B,levantamento_bracos,462.76,87.29,16.2,56,-45,-95.0,[-13 -47] [-5 39] [33 -37] [31 -33] [-13 -43] [-16 -39] [-48 -16] [-1 40] [32 17] [-33 10] [49 -7] [44 -20] [-41 18] [-51 -5] [38 29] [-31 32] [-17 46] [6 -42] [-37 26] [28 -46] [6 51] [-42 7] [24 39] [-45 -27] [-36 -33] [20 35] [44 -19] [-39 -24] [-21 -39] [37 20] [-37 -21] [24 -42] [-38 19] [-43 21] [10 44] [-43 -10] [50 -7] [39 8] [-33 -27] [-43 1] [-42 8] [-20 -44] [-39 -10] [-42 8] [34 -32] [55 -1] [40 -1] [-29 -41] [25 -28] [18 42] [0 35] [23 51] [-21 -38] [47 0] [-23 47] [-17 -45]
2026-05-07T19:45:30,4,Pessoa #4,42,164,58,F,B,levantamento_bracos,455.02,82.44,12.98,56,-45,-95.0,[-4 38] [-37 28] [33 15] [1 -47] [47 5] [42 -4] [5 45] [13 43] [-14 44] [-29 -25] [48 -8] [27 -19] [43 9] [-28 -37] [21 29] [-34 -9] [-41 22] [42 -19] [23 -35] [-36 -14] [-7 -40] [-9 39] [-41 17] [33 38] [45 16] [28 -27] [-35 24] [-23 -38] [-4 -39] [19 -31] [-21 43] [-37 -7] [-46 1] [-43 -17] [16 -33] [-38 13] [35 5] [28 -34] [-7 -35] [0 -44] [41 21] [40 26] [-24 27] [-19 43] [-19 39] [-21 -44] [-36 30] [4 39] [-3 -38] [-43 -4] [-46 -24] [-41 0] [-47 11] [34 25] [-16 47] [-35 21]
2026-05-07T19:45:31,4,Pessoa #4,42,164,58,F,B,levantamento_bracos,446.99,78.55,20.06,56,-45,-95.0,[23 -32] [-48 -1] [29 46] [-45 15] [37 14] [40 -20] [-42 -22] [45 1] [22 32] [-43 -7] [-43 25] [-7 46] [46 7] [0 43] [-42 17] [33 32] [45 3] [43 14] [15 46] [38 -10] [-5 47] [24 18] [15 38] [-47 7] [-24 39] [-33 -36] [-19 22] [37 35] [0 -38] [-36 26] [20 35] [-30 -29] [-29 -37] [-6 -51] [-35 12] [43 12] [-6 45] [-44 -3] [18 -50] [44 11] [38 -14] [46 -5] [0 -44] [37 -32] [19 46] [-47 3] [-2 -44] [13 33] [36 -25] [44 -5] [-17 40] [-17 45] [-36 -12] [-12 32] [27 26] [-29 -32]
2026-05-07T19:45:40,4,Pessoa #4,42,164,58,F,C,parada,411.09,60.17,8.6,56,-50,-95.0,[-7 -36] [33 26] [11 43] [42 -18] [38 -1] [-42 -6] [42 -3] [23 -29] [-42 2] [8 -40] [-39 -12] [31 11] [16 -42] [5 42] [24 33] [34 19] [40 1] [39 13] [-22 38] [35 -11] [51 -3] [-20 38] [-41 -4] [-1 -48] [31 28] [40 -17] [1 -38] [10 -37] [28 18] [-22 25] [-34 -5] [21 -26] [-38 -10] [28 34] [21 -38] [-39 10] [-30 -15] [30 22] [-42 -8] [-35 10] [-7 -44] [-1 -40] [-35 12] [32 26] [-25 -37] [-9 -44] [41 -11] [-20 40] [36 -17] [-38 5] [14 -35] [-34 15] [-30 -29] [10 -38] [-38 -14] [-38 24]
2026-05-07T19:45:41,4,Pessoa #4,42,164,58,F,C,parada,400.56,61.09,11.49,56,-50,-95.0,[-12 -43] [-39 -3] [43 -6] [35 25] [41 -6] [6 45] [-35 15] [-8 -41] [40 7] [-25 -31] [33 17] [-12 36] [39 1] [-5 34] [-34 13] [40 15] [-40 12] [-33 -29] [-11 -30] [-37 18] [-1 -50] [-23 -30] [31 -13] [-41 -7] [-14 -36] [27 -25] [21 37] [-27 45] [25 -31] [10 -39] [23 31] [-2 -44] [34 -14] [-41 -6] [-45 4] [-33 23] [43 6] [21 -32] [-29 18] [30 -8] [10 -36] [-5 -38] [34 -9] [17 -37] [8 41] [-21 31] [-44 -13] [-41 -11] [-28 29] [29 26] [23 25] [-38 -19] [-9 -35] [5 -38] [-6 -35] [37 8]
2026-05-07T19:45:42,4,Pessoa #4,42,164,58,F,C,parada,403.02,66.64,10.42,56,-50,-95.0,[-5 -29] [37 5] [-36 -15] [-12 33] [-3 46] [-35 22] [28 24] [-13 33] [27 -28] [10 -38] [35 27] [37 -13] [-38 12] [10 39] [12 31] [39 16] [36 -12] [11 -43] [35 -1] [-1 39] [1 38] [24 -22] [-43 -5] [-21 -28] [-7 31] [35 0] [-30 -22] [6 -39] [18 -33] [-30 -24] [33 7] [12 -35] [-37 4] [-28 -32] [23 36] [28 -25] [40 21] [7 -36] [-12 42] [33 -7] [33 17] [-17 -37] [-21 -37] [-33 -16] [-15 -32] [32 17] [6 -40] [24 22] [-40 0] [-34 -7] [-34 15] [-41 -6] [38 2] [-34 -6] [40 1] [-1 -47]
2026-05-07T19:45:43,4,Pessoa #4,42,164,58,F,C,parada,400.23,57.16,7.67,56,-50,-95.0,[7 -41] [-36 -1] [25 -41] [-33 23] [31 17] [-36 -21] [-44 1] [-30 -23] [-10 -39] [-35 8] [37 8] [39 -6] [16 -37] [-17 -29] [-39 -11] [-38 -23] [38 13] [-29 31] [-43 -6] [-29 15] [53 0] [26 28] [-15 37] [16 -35] [21 32] [-25 -34] [44 -10] [-5 -38] [-27 22] [31 12] [0 40] [5 37] [31 -15] [-24 25] [-43 0] [29 -29] [-7 39] [5 32] [-33 20] [4 -45] [-42 9] [-34 -12] [36 14] [10 -38] [-2 34] [39 -17] [18 27] [24 33] [-42 -1] [-28 -32] [-26 -29] [34 -4] [-7 34] [45 -13] [25 -27] [40 -4]
2026-05-07T19:45:44,4,Pessoa #4,42,164,58,F,C,parada,402.04,60.35,9.78,56,-50,-95.0,[-22 22] [32 -8] [30 -28] [-19 36] [-27 -37] [35 -22] [-31 22] [-36 9] [-10 -34] [6 -44] [21 31] [-4 -32] [-42 12] [37 -25] [-31 22] [36 -16] [-35 -15] [-9 -38] [-14 40] [30 30] [21 39] [-39 -12] [22 27] [40 7] [-10 -39] [40 7] [-6 -32] [-37 16] [-40 7] [4 -39] [36 -17] [18 33] [-31 25] [-40 12] [2 -39] [23 31] [-31 20] [31 -29] [41 11] [-39 1] [-40 9] [42 11] [-30 14] [-26 31] [36 11] [32 28] [-36 -10] [-39 3] [-35 14] [-15 -35] [-36 21] [24 -34] [-19 42] [-6 42] [18 -37] [-36 18]
2026-05-07T19:45:45,4,Pessoa #4,42,164,58,F,C,levantamento_bracos,509.43,85.2,16.28,56,-50,-95.0,[-55 -22] [4 45] [17 -48] [58 5] [26 57] [-25 50] [34 -41] [38 47] [37 31] [-44 29] [48 -5] [-20 39] [11 -50] [15 43] [-38 41] [-23 -39] [-40 -26] [-41 16] [-32 46] [45 20] [-30 -45] [38 -34] [5 48] [0 -53] [-22 -45] [11 45] [-40 18] [25 -46] [-40 25] [52 10] [25 -39] [42 42] [-50 11] [-39 -14] [33 -35] [23 -52] [-3 52] [-24 -42] [-23 34] [6 50] [27 43] [-45 -7] [-31 38] [-26 37] [-46 -2] [56 -1] [0 41] [-41 -5] [-22 -39] [34 26] [48 0] [-28 -46] [2 47] [-39 -9] [28 -49] [-13 -52]
2026-05-07T19:45:46,4,Pessoa #4,42,164,58,F,C,levantamento_bracos,468.38,102.45,19.16,56,-50,-95.0,[-24 29] [-28 20] [3 -44] [36 -24] [29 36] [5 50] [28 -34] [-23 51] [-1 48] [-40 30] [-36 29] [-37 -30] [3 38] [41 28] [-36 10] [33 17] [42 15] [-19 43] [-12 36] [-42 -2] [-3 48] [-20 -39] [-35 17] [4 47] [-3 42] [14 45] [26 40] [30 -35] [40 -18] [0 -43] [-39 -29] [40 18] [2 46] [22 -31] [-42 1] [-28 37] [47 30] [-35 28] [-32 31] [47 -18] [50 13] [-44 -11] [-40 23] [-53 2] [0 47] [43 14] [46 -16] [-2 -37] [-35 -43] [-25 -30] [-35 -29] [-16 45] [27 28] [-29 32] [47 23] [25 36]
2026-05-07T19:45:47,4,Pessoa #4,42,164,58,F,C,levantamento_bracos,485.32,93.06,17.44,56,-50,-95.0,[37 31] [-47 -31] [-38 -26] [14 -47] [45 -18] [-2 -48] [43 -27] [-48 -2] [-19 -34] [31 -27] [-16 46] [-37 -23] [49 -16] [-36 -15] [17 47] [34 -31] [-27 -32] [39 -31] [16 46] [4 52] [46 -30] [32 -39] [48 19] [-39 -25] [-42 26] [14 47] [-24 -34] [-22 -36] [15 44] [20 42] [44 -4] [11 50] [26 -44] [-51 3] [-38 -35] [-20 -34] [15 -51] [42 -15] [51 2] [-12 -53] [-39 23] [-32 32] [4 -49] [38 32] [7 -47] [-23 40] [47 1] [-46 -16] [44 -7] [-36 -20] [43 18] [-44 0] [-61 -3] [-37 -29] [11 45] [31 28]
2026-05-07T19:45:49,4,Pessoa #4,42,164,58,F,C,levantamento_bracos,487.0,83.39,15.24,56,-50,-95.0,[40 -27] [-6 -52] [21 39] [10 39] [-35 15] [-53 -13] [-51 -25] [-40 30] [-3 -53] [-30 30] [54 -4] [-49 -10] [42 16] [14 48] [-47 0] [-52 13] [10 -51] [46 5] [-51 -15] [22 53] [32 -35] [-32 36] [-59 5] [-26 -40] [-13 -50] [24 -46] [27 -49] [14 -54] [4 -57] [-7 54] [31 32] [0 -54] [-43 -35] [22 -39] [24 41] [-2 -43] [-3 44] [-33 -31] [29 33] [6 43] [38 -21] [45 5] [-35 31] [-45 11] [6 45] [8 -44] [-55 8] [-47 -7] [46 3] [41 -13] [-47 -8] [-13 -40] [43 -16] [43 6] [40 36] [-15 -53]
2026-05-07T19:45:50,4,Pessoa #4,42,164,58,F,C,levantamento_bracos,477.06,99.62,21.04,56,-50,-95.0,[-42 6] [-42 -6] [-48 17] [-41 -18] [31 -42] [-28 -38] [20 37] [-41 21] [-36 -29] [-23 43] [38 19] [33 -36] [4 -49] [34 -38] [-31 26] [-12 51] [-10 -45] [54 7] [-28 -35] [21 43] [-21 -42] [-45 -6] [-14 48] [35 -32] [27 -45] [42 4] [-20 40] [40 -23] [-39 -29] [-49 -5] [-42 -11] [21 -39] [45 10] [44 7] [-17 -44] [50 -11] [-44 21] [-50 1] [-50 -15] [31 32] [-19 44] [-20 46] [-26 35] [37 -20] [29 42] [17 -37] [-25 -37] [-27 34] [22 -48] [-1 45] [-5 -57] [24 -36] [19 45] [-35 35] [28 -35] [-8 -32]
2026-05-07T19:45:51,4,Pessoa #4,42,164,58,F,C,levantamento_bracos,484.83,99.05,18.9,56,-50,-95.0,[-43 13] [-43 19] [-41 -24] [-6 -41] [-51 -4] [49 9] [-42 30] [-46 3] [-42 -26] [-35 33] [11 37] [22 35] [14 -39] [22 42] [42 -24] [45 -6] [-35 -29] [-10 -48] [25 -33] [-48 2] [13 46] [-48 -2] [33 21] [23 -39] [24 33] [-15 -47] [39 -29] [44 20] [38 -22] [50 -9] [53 -18] [56 11] [41 33] [3 43] [-44 0] [-29 48] [-52 25] [-32 -27] [-1 -50] [-46 17] [-20 -32] [-47 30] [-19 -38] [-28 -32] [-17 -42] [6 40] [39 27] [-39 29] [-4 48] [-32 35] [30 36] [-10 -48] [-43 -2] [52 23] [-51 15] [31 33]
2026-05-07T19:46:00,4,Pessoa #4,42,164,58,F,D,parada,427.83,76.46,10.6,56,-55,-95.0,[-29 -28] [-36 -27] [27 -14] [22 -48] [-10 -41] [-32 24] [-39 0] [2 -41] [-9 -33] [43 20] [39 -35] [-11 35] [-20 -34] [-49 1] [37 -22] [-37 16] [27 34] [26 -35] [11 -41] [8 41] [-15 38] [-44 1] [-35 -12] [-46 -8] [-39 -27] [-4 43] [-32 -20] [24 -32] [-11 38] [22 36] [-21 -34] [-34 28] [38 11] [-20 45] [-5 37] [-14 -37] [46 8] [-32 27] [38 19] [29 -33] [19 -36] [-19 -36] [8 -36] [38 -8] [2 41] [40 -2] [26 36] [-18 -26] [39 -18] [-50 0] [44 -2] [-32 1] [26 28] [-42 14] [-12 -34] [-3 35]
2026-05-07T19:46:01,4,Pessoa #4,42,164,58,F,D,parada,426.3,72.39,10.68,56,-55,-95.0,[35 28] [-23 38] [-42 8] [-16 -40] [39 24] [-25 33] [26 29] [-23 36] [-11 37] [30 32] [46 5] [-15 43] [19 43] [-41 16] [41 13] [0 -41] [-41 3] [19 41] [-13 -39] [-33 -27] [-20 39] [11 40] [-27 31] [-5 48] [-3 41] [-32 28] [34 -32] [-8 -48] [34 30] [0 37] [27 24] [-33 -21] [-18 33] [-18 -44] [11 36] [-19 34] [-39 1] [-45 -17] [-28 29] [2 45] [45 -9] [33 -38] [28 -31] [-34 -32] [21 -25] [43 -6] [47 8] [-6 42] [9 37] [-42 11] [-6 -39] [-36 21] [1 41] [17 35] [-28 32] [22 35]
2026-05-07T19:46:02,4,Pessoa #4,42,164,58,F,D,parada,437.94,82.11,10.38,56,-55,-95.0,[51 -13] [33 28] [-41 -11] [-33 -20] [2 -43] [-5 40] [-41 34] [-45 13] [-32 25] [-7 48] [9 -47] [-41 7] [16 35] [-42 6] [3 -37] [40 15] [-30 36] [27 -40] [-12 27] [-15 -44] [16 -41] [-10 36] [17 40] [33 -20] [42 21] [5 -38] [35 36] [25 -40] [-28 32] [36 -21] [-52 0] [-11 -46] [42 1] [27 -29] [-46 -8] [-11 -48] [32 24] [9 -42] [37 19] [-8 -44] [26 -31] [-41 20] [-29 27] [-37 -2] [14 35] [33 -11] [-47 -1] [-3 51] [-51 1] [-23 -34] [43 -11] [-22 38] [28 -31] [-18 45] [-45 4] [42 9]
2026-05-07T19:46:03,4,Pessoa #4,42,164,58,F,D,parada,440.24,77.03,12.4,56,-55,-95.0,[-32 28] [25 50] [34 32] [43 10] [-15 -40] [34 -8] [8 40] [4 34] [-24 37] [32 21] [-38 30] [-39 31] [18 47] [-33 45] [-46 9] [-28 -23] [12 -46] [-5 -37] [-49 7] [-34 -28] [-43 8] [-12 41] [34 -24] [-52 -17] [-37 27] [-27 -28] [-29 -33] [39 0] [8 47] [-15 32] [41 -19] [-42 18] [-15 -41] [37 26] [-3 -52] [-32 -26] [2 -52] [-6 47] [27 36] [-5 46] [-17 -48] [-15 -36] [30 -36] [14 -39] [-28 31] [-36 27] [16 39] [13 -39] [5 -44] [-33 21] [-18 37] [-37 16] [-28 34] [-24 27] [40 7] [-30 -42]
2026-05-07T19:46:04,4,Pessoa #4,42,164,58,F,D,parada,443.94,79.57,9.55,56,-55,-95.0,[42 21] [-44 3] [-43 3] [-36 -14] [29 -32] [-39 -20] [-38 -14] [-44 -2] [12 47] [40 -30] [-42 24] [-41 -11] [-44 -8] [42 11] [39 13] [8 -46] [-36 -8] [39 -18] [16 -46] [-19 41] [21 37] [40 22] [-22 40] [-25 37] [16 39] [23 -34] [41 13] [22 -40] [34 -28] [24 -34] [-34 -8] [-35 -3] [-45 18] [-29 -19] [-36 -24] [-34 -30] [45 -10] [-38 -22] [-49 -13] [-17 -39] [-7 -41] [-8 -38] [-18 -38] [31 40] [-41 3] [0 42] [-7 -43] [46 -10] [-41 -6] [39 -19] [10 34] [42 -16] [0 -36] [-11 -41] [20 -41] [-45 15]
2026-05-07T19:46:05,4,Pessoa #4,42,164,58,F,D,levantamento_bracos,515.96,99.52,23.03,56,-55,-95.0,[33 38] [17 -48] [-24 49] [-47 2] [-50 -19] [-43 -23] [-43 -12] [-26 -43] [28 -39] [30 40] [-21 49] [38 -29] [15 51] [-53 13] [-44 -32] [-14 -53] [-54 2] [-41 8] [-12 -54] [39 34] [47 11] [-29 -52] [-44 15] [47 14] [1 -42] [-46 2] [33 38] [-53 -16] [7 50] [54 7] [-30 -42] [35 45] [-9 43] [-46 -4] [-52 12] [-13 -44] [-52 -24] [-9 48] [44 -32] [42 13] [17 -54] [-33 -36] [40 -36] [49 8] [48 -29] [32 -52] [45 39] [-28 47] [-3 57] [-42 1] [-32 38] [9 54] [-46 -12] [-30 30] [28 -38] [-45 6]
2026-05-07T19:46:06,4,Pessoa #4,42,164,58,F,D,levantamento_bracos,536.93,117.22,22.01,56,-55,-95.0,[-47 -14] [51 17] [-18 -51] [-25 -50] [-17 -47] [-55 7] [11 49] [-48 26] [-52 -14] [20 -56] [43 -15] [-11 55] [33 47] [-20 -49] [54 5] [20 -41] [14 46] [4 44] [34 37] [-45 27] [25 -50] [48 14] [50 -14] [41 -22] [-61 1] [-48 23] [-26 57] [54 0] [-38 -27] [54 5] [-47 -25] [4 -47] [54 22] [8 -43] [-42 -26] [44 28] [30 38] [44 38] [-41 -39] [-6 37] [-11 49] [54 12] [-37 32] [21 -46] [5 -55] [29 41] [0 -61] [-48 16] [-55 4] [46 -35] [47 28] [-23 -49] [40 -34] [14 -65] [-42 -24] [52 9]
2026-05-07T19:46:07,4,Pessoa #4,42,164,58,F,D,levantamento_bracos,560.44,110.0,20.46,56,-55,-95.0,[-11 64] [-59 17] [-13 42] [-65 3] [-47 -31] [48 17] [-19 -56] [-58 -20] [-50 -18] [7 58] [21 -57] [-38 -47] [1 53] [8 52] [-44 -32] [-26 55] [63 30] [-22 46] [54 5] [-30 47] [-51 -22] [-22 -47] [-15 -44] [57 -5] [56 -19] [-61 31] [30 -56] [-33 -30] [-6 54] [-60 0] [4 -53] [-40 54] [-20 46] [-29 53] [-49 -1] [49 0] [48 28] [32 43] [55 8] [49 26] [-55 -2] [54 -12] [56 -17] [-51 30] [63 -9] [-25 45] [-25 44] [58 2] [-26 50] [50 38] [55 9] [33 -53] [-54 -27] [53 -30] [-54 0] [47 2]
2026-05-07T19:46:09,4,Pessoa #4,42,164,58,F,D,levantamento_bracos,504.66,117.65,24.26,56,-55,-95.0,[52 12] [-43 39] [22 -45] [20 49] [-2 -46] [-39 -38] [-33 -30] [-15 -43] [8 -49] [-8 48] [-36 34] [52 13] [-38 20] [19 -45] [47 22] [53 -18] [55 -12] [28 34] [-54 9] [-22 49] [13 -47] [49 25] [52 -10] [-19 37] [35 -31] [-22 -43] [34 34] [-32 -31] [-32 -44] [-29 38] [31 -39] [-53 5] [46 -24] [0 -48] [-47 6] [46 14] [-48 -23] [47 -3] [-3 45] [0 50] [14 -52] [56 -15] [47 -13] [-41 32] [-27 -42] [51 24] [53 19] [12 -51] [-27 53] [0 -48] [-49 -11] [-11 -38] [-40 -5] [-41 -13] [-32 -39] [45 -34]
2026-05-07T19:46:10,4,Pessoa #4,42,164,58,F,D,levantamento_bracos,525.33,121.95,18.06,56,-55,-95.0,[36 32] [46 -23] [-36 -27] [43 33] [56 -19] [41 30] [43 36] [-42 -7] [33 -42] [0 54] [31 -44] [-22 38] [14 -53] [31 -43] [53 8] [47 -25] [26 -46] [-51 -4] [-52 6] [-54 5] [-55 -9] [-3 59] [43 -13] [4 62] [-8 -59] [55 -9] [-53 -11] [16 -41] [-23 -46] [5 -50] [-47 -18] [-46 14] [38 -33] [-35 41] [1 47] [55 13] [-21 -46] [-47 -31] [40 26] [54 22] [5 51] [-25 57] [0 55] [8 44] [0 -55] [-54 19] [54 5] [-28 -50] [31 40] [3 -61] [27 -43] [-30 -41] [-56 33] [51 -17] [7 48] [-36 -4]
2026-05-07T19:46:11,4,Pessoa #4,42,164,58,F,D,levantamento_bracos,523.4,121.44,19.31,56,-55,-95.0,[-58 -13] [11 46] [49 22] [58 19] [-5 59] [53 2] [49 -14] [32 -43] [16 57] [50 -30] [56 -23] [44 33] [-36 31] [58 2] [-45 33] [-32 33] [-45 -23] [38 -40] [-51 18] [-45 25] [-49 12] [-39 31] [33 -46] [-32 52] [17 39] [40 -38] [-20 51] [-16 -47] [28 49] [-50 -15] [-60 -17] [-11 -58] [43 -26] [-37 -33] [45 -14] [-49 -14] [45 -1] [-12 -44] [7 -53] [6 41] [49 8] [14 -47] [15 48] [47 17] [19 -56] [63 0] [-41 35] [-19 46] [-41 -41] [-2 49] [-3 -52] [37 37] [55 26] [4 -48] [19 -36] [22 -49]
2026-05-07T19:50:00,5,Pessoa #5,34,190,68,M,A,parada,345.86,23.16,5.51,56,-40,-95.0,[20 -27] [9 -32] [-36 1] [-9 26] [-17 -30] [37 -13] [18 29] [-4 -37] [24 28] [-2 -34] [-40 -1] [-2 35] [23 -24] [-2 -35] [-20 -25] [2 -34] [31 -16] [-20 31] [25 -13] [18 -28] [37 5] [37 -3] [-31 -9] [-8 -39] [1 34] [28 25] [6 -32] [-24 -27] [23 20] [42 3] [-30 -1] [37 -2] [27 -25] [-32 -3] [35 8] [22 -22] [-29 -17] [30 -12] [33 12] [12 -30] [26 -9] [29 -19] [-29 -16] [26 -19] [10 34] [29 -19] [39 5] [-32 -12] [-32 7] [-36 7] [-24 -22] [4 30] [-12 -31] [-33 0] [-17 -39] [-1 -29]
2026-05-07T19:50:01,5,Pessoa #5,34,190,68,M,A,parada,358.84,28.04,3.86,56,-40,-95.0,[1 -32] [-30 -3] [17 38] [31 22] [-26 -26] [-8 -44] [-8 -30] [-35 13] [30 -7] [-8 -33] [-22 25] [18 -30] [-32 19] [35 12] [26 15] [-36 9] [-24 9] [18 -33] [30 -12] [-24 18] [37 19] [38 5] [18 34] [-28 -28] [36 -15] [12 30] [-37 7] [-4 -31] [-24 26] [-18 -35] [-15 -35] [13 -28] [25 -16] [-10 -29] [29 -6] [12 -34] [33 5] [30 -26] [-4 -28] [7 -35] [17 -33] [35 -5] [38 2] [32 -9] [16 27] [-37 -3] [15 30] [-31 22] [-35 12] [-18 27] [-3 34] [29 -16] [16 -32] [-25 -25] [-21 -21] [-1 27]
2026-05-07T19:50:02,5,Pessoa #5,34,190,68,M,A,parada,360.63,28.47,4.85,56,-40,-95.0,[-4 36] [-18 33] [-23 38] [34 1] [40 4] [7 35] [5 -39] [-13 34] [21 30] [-33 8] [36 -19] [26 -22] [-39 2] [-32 -2] [25 -20] [9 38] [8 34] [34 -3] [-28 -16] [-38 17] [38 2] [35 1] [22 -33] [5 37] [30 8] [-29 12] [-15 36] [-37 0] [-31 18] [39 -12] [30 17] [-11 29] [23 26] [-22 29] [7 -33] [29 23] [21 24] [-27 -21] [-8 31] [28 -21] [-36 1] [-6 -32] [-5 -31] [45 0] [-28 14] [40 5] [8 37] [35 -11] [23 26] [15 -29] [-24 26] [-29 -23] [-24 19] [25 31] [29 -11] [35 -16]
2026-05-07T19:50:03,5,Pessoa #5,34,190,68,M,A,parada,358.41,23.52,4.74,56,-40,-95.0,[20 15] [-36 4] [5 33] [-18 -29] [-32 6] [35 -6] [-29 16] [-15 -28] [-32 20] [-17 -30] [-23 -29] [35 7] [18 -23] [8 -33] [-19 28] [24 22] [-36 4] [37 1] [20 30] [23 22] [33 -14] [-30 -22] [32 17] [26 -19] [-28 26] [25 -16] [30 11] [17 32] [32 -19] [28 -12] [13 -33] [-22 20] [-18 38] [11 -36] [-5 -31] [-36 -12] [-10 -30] [17 -36] [30 -18] [0 34] [37 -14] [6 43] [-32 -10] [30 -19] [-31 -20] [33 2] [22 23] [24 15] [38 7] [23 23] [-26 6] [-15 31] [-14 -31] [-33 -21] [-26 25] [-21 -29]
2026-05-07T19:50:04,5,Pessoa #5,34,190,68,M,A,parada,370.82,31.14,4.8,56,-40,-95.0,[31 -26] [30 17] [-34 17] [-13 -31] [35 16] [-35 -15] [31 14] [-20 25] [33 -19] [-34 -3] [18 -30] [-29 -22] [-31 5] [16 31] [27 25] [-15 -35] [-34 -20] [-1 34] [3 -41] [-21 -33] [13 -24] [-42 -6] [16 38] [-25 -3] [-37 0] [5 -37] [-31 3] [11 -30] [-38 -3] [27 21] [-22 33] [-29 22] [-6 37] [33 -24] [39 5] [32 -19] [35 -5] [-32 7] [32 9] [36 -10] [28 12] [1 36] [11 33] [-35 3] [-42 20] [33 0] [-38 0] [-24 26] [13 36] [-17 -35] [-31 10] [26 -32] [41 -2] [26 27] [29 -16] [25 -23]
2026-05-07T19:50:05,5,Pessoa #5,34,190,68,M,A,levantamento_bracos,434.22,79.24,15.46,56,-40,-95.0,[43 0] [1 42] [-43 -1] [47 -16] [-3 47] [-3 38] [-31 -4] [24 41] [20 -41] [44 -2] [31 -39] [9 38] [-29 -34] [7 38] [-43 -13] [24 -33] [-39 -7] [32 30] [-37 -9] [13 -40] [-40 1] [-13 40] [-33 25] [34 23] [44 4] [-7 -34] [0 -39] [-37 -25] [4 -48] [23 -33] [20 39] [19 44] [31 28] [-12 -30] [-33 -22] [30 -27] [-27 42] [38 9] [-15 -44] [34 -33] [46 12] [-20 -42] [-11 46] [15 -37] [-44 23] [38 26] [45 -7] [-21 35] [21 36] [-37 -33] [-40 -21] [-38 -14] [7 41] [-26 32] [38 -13] [-46 -13]
2026-05-07T19:50:06,5,Pessoa #5,34,190,68,M,A,levantamento_bracos,449.59,68.23,12.39,56,-40,-95.0,[-45 1] [30 21] [-45 -15] [5 41] [19 -38] [14 -37] [-39 -27] [-41 13] [-19 -45] [-5 39] [45 -9] [-28 -27] [16 28] [31 -42] [-37 18] [34 17] [-41 17] [52 10] [-16 41] [26 44] [-31 -36] [5 -41] [37 -24] [18 43] [51 -15] [47 6] [27 41] [26 -42] [-30 35] [38 -1] [25 -33] [-8 -38] [28 26] [1 -42] [-40 -3] [-43 15] [31 -35] [4 39] [-41 -15] [50 7] [52 4] [-23 -33] [-6 -41] [-33 25] [-42 12] [-45 -2] [24 38] [11 37] [38 14] [21 -42] [-32 38] [-25 -43] [41 -20] [-5 -38] [23 37] [-6 44]
2026-05-07T19:50:07,5,Pessoa #5,34,190,68,M,A,levantamento_bracos,430.11,79.02,14.56,56,-40,-95.0,[-16 30] [-36 28] [24 30] [35 -12] [1 -47] [40 12] [-34 -17] [39 21] [-38 19] [-33 22] [40 -24] [41 5] [30 35] [-44 3] [14 -40] [33 -31] [-34 29] [-22 38] [-42 13] [33 -15] [-36 -5] [41 8] [-46 -19] [-25 -42] [-36 -21] [-38 8] [26 28] [-47 -15] [-28 26] [-36 17] [12 48] [31 27] [12 45] [25 -33] [-23 -35] [34 22] [-33 -27] [-37 -11] [11 36] [44 -16] [-44 4] [44 6] [2 30] [8 49] [-24 32] [-44 -9] [-39 -2] [33 -30] [20 -34] [42 -9] [16 -42] [-26 22] [21 -36] [17 -38] [14 -28] [-16 -35]
